age;race;marital-status;education;occupation;salary-class
44;Black;Separated;11th;Other-service;<=50K
17;White;Never-married;10th;Other-service;<=50K
43;White;Married-civ-spouse;Some-college;Transport-moving;<=50K
32;White;Divorced;Assoc-acdm;Adm-clerical;<=50K
20;White;Never-married;Some-college;Adm-clerical;<=50K
23;White;Never-married;Some-college;Prof-specialty;<=50K
34;White;Married-civ-spouse;HS-grad;Other-service;<=50K
30;White;Never-married;Some-college;Sales;<=50K
32;White;Married-civ-spouse;7th-8th;Machine-op-inspct;<=50K
28;Black;Never-married;Some-college;Craft-repair;<=50K
28;White;Never-married;Doctorate;Prof-specialty;<=50K
37;White;Married-civ-spouse;Some-college;Exec-managerial;<=50K
56;White;Married-civ-spouse;Some-college;Craft-repair;<=50K
27;White;Never-married;Bachelors;Prof-specialty;<=50K
34;White;Divorced;HS-grad;Machine-op-inspct;<=50K
37;White;Divorced;HS-grad;Craft-repair;<=50K
19;White;Never-married;HS-grad;Prof-specialty;<=50K
60;White;Divorced;Assoc-voc;Prof-specialty;<=50K
54;White;Married-civ-spouse;Some-college;Transport-moving;<=50K
48;White;Married-civ-spouse;Assoc-voc;Craft-repair;<=50K
62;Black;Widowed;9th;Other-service;<=50K
45;White;Married-civ-spouse;Some-college;Other-service;<=50K
55;White;Married-civ-spouse;HS-grad;Handlers-cleaners;<=50K
62;White;Widowed;HS-grad;Sales;<=50K
25;White;Married-civ-spouse;10th;Machine-op-inspct;<=50K
49;White;Divorced;11th;Exec-managerial;<=50K
32;Black;Never-married;Some-college;Protective-serv;<=50K
25;Amer-Indian-Eskimo;Never-married;HS-grad;Handlers-cleaners;<=50K
39;White;Married-civ-spouse;Some-college;Machine-op-inspct;<=50K
27;White;Married-civ-spouse;Some-college;Exec-managerial;<=50K
30;Asian-Pac-Islander;Divorced;HS-grad;Other-service;<=50K
21;White;Never-married;Some-college;Sales;<=50K
33;White;Never-married;Some-college;Adm-clerical;<=50K
33;Black;Never-married;11th;Adm-clerical;<=50K
70;White;Widowed;7th-8th;Other-service;<=50K
25;Black;Never-married;Some-college;Other-service;<=50K
17;White;Never-married;11th;Other-service;<=50K
20;White;Never-married;Some-college;Farming-fishing;<=50K
19;Black;Never-married;Some-college;Other-service;<=50K
31;White;Married-civ-spouse;Assoc-acdm;Exec-managerial;<=50K
26;White;Married-civ-spouse;Bachelors;Sales;<=50K
52;White;Married-civ-spouse;Masters;Exec-managerial;<=50K
26;White;Never-married;Bachelors;Exec-managerial;<=50K
38;White;Divorced;HS-grad;Machine-op-inspct;<=50K
25;White;Never-married;Some-college;Other-service;<=50K
22;White;Never-married;Bachelors;Prof-specialty;<=50K
30;White;Divorced;Assoc-acdm;Craft-repair;<=50K
59;White;Married-civ-spouse;11th;Craft-repair;<=50K
49;Black;Divorced;Some-college;Handlers-cleaners;<=50K
44;White;Never-married;9th;Machine-op-inspct;<=50K
36;White;Never-married;HS-grad;Sales;<=50K
29;Black;Never-married;Bachelors;Sales;<=50K
52;White;Divorced;HS-grad;Sales;<=50K
37;White;Married-civ-spouse;HS-grad;Craft-repair;<=50K
21;White;Never-married;Some-college;Other-service;<=50K
36;Black;Divorced;Some-college;Exec-managerial;<=50K
24;Black;Never-married;HS-grad;Machine-op-inspct;<=50K
31;Black;Never-married;HS-grad;Exec-managerial;<=50K
54;White;Widowed;HS-grad;Adm-clerical;<=50K
44;White;Married-civ-spouse;Bachelors;Tech-support;<=50K
18;Other;Never-married;Some-college;Handlers-cleaners;<=50K
41;White;Married-civ-spouse;HS-grad;Transport-moving;<=50K
37;White;Divorced;Masters;Exec-managerial;<=50K
26;Asian-Pac-Islander;Never-married;Bachelors;Prof-specialty;<=50K
68;White;Married-civ-spouse;Doctorate;Prof-specialty;<=50K
31;White;Married-civ-spouse;Some-college;Sales;<=50K
48;White;Divorced;HS-grad;Craft-repair;<=50K
26;Black;Married-civ-spouse;Some-college;Machine-op-inspct;<=50K
63;White;Married-civ-spouse;9th;Transport-moving;<=50K
19;White;Never-married;Some-college;Machine-op-inspct;<=50K
42;White;Married-civ-spouse;HS-grad;Sales;<=50K
32;White;Never-married;Bachelors;Transport-moving;<=50K
50;White;Married-civ-spouse;HS-grad;Craft-repair;<=50K
73;Asian-Pac-Islander;Married-civ-spouse;HS-grad;Farming-fishing;<=50K
32;Black;Never-married;Bachelors;Prof-specialty;<=50K
58;White;Divorced;Bachelors;Sales;<=50K
24;White;Never-married;Some-college;Craft-repair;<=50K
23;Other;Never-married;Some-college;Exec-managerial;<=50K
30;White;Married-civ-spouse;HS-grad;Exec-managerial;<=50K
38;White;Never-married;Bachelors;Other-service;<=50K
28;White;Never-married;HS-grad;Craft-repair;<=50K
19;White;Never-married;12th;Other-service;<=50K
45;Black;Married-civ-spouse;HS-grad;Machine-op-inspct;<=50K
26;White;Never-married;Bachelors;Adm-clerical;<=50K
33;White;Never-married;9th;Sales;<=50K
23;White;Never-married;Some-college;Exec-managerial;<=50K
37;White;Never-married;9th;Priv-house-serv;<=50K
31;White;Married-civ-spouse;7th-8th;Other-service;<=50K
56;White;Married-civ-spouse;12th;Exec-managerial;<=50K
25;White;Never-married;11th;Craft-repair;<=50K
17;Black;Never-married;11th;Other-service;<=50K
37;White;Widowed;HS-grad;Adm-clerical;<=50K
60;White;Married-civ-spouse;Assoc-voc;Tech-support;<=50K
59;White;Married-spouse-absent;Bachelors;Exec-managerial;<=50K
24;White;Never-married;HS-grad;Craft-repair;<=50K
33;White;Divorced;Assoc-voc;Other-service;<=50K
23;White;Never-married;Some-college;Protective-serv;<=50K
20;White;Never-married;Some-college;Adm-clerical;<=50K
60;White;Widowed;HS-grad;Other-service;<=50K
44;Other;Never-married;10th;Sales;<=50K
18;White;Never-married;HS-grad;Transport-moving;<=50K
52;Black;Never-married;12th;Other-service;<=50K
31;White;Divorced;HS-grad;Craft-repair;<=50K
33;White;Married-civ-spouse;HS-grad;Handlers-cleaners;<=50K
20;White;Never-married;Some-college;Other-service;<=50K
33;Black;Separated;Assoc-voc;Adm-clerical;<=50K
25;Black;Never-married;HS-grad;Other-service;<=50K
63;White;Separated;HS-grad;Craft-repair;<=50K
63;White;Widowed;Some-college;Exec-managerial;<=50K
43;White;Separated;HS-grad;Sales;<=50K
58;White;Widowed;11th;Machine-op-inspct;<=50K
20;White;Never-married;Some-college;Protective-serv;<=50K
35;White;Divorced;HS-grad;Craft-repair;<=50K
62;White;Married-civ-spouse;9th;Exec-managerial;<=50K
41;White;Divorced;HS-grad;Craft-repair;<=50K
43;White;Married-civ-spouse;Bachelors;Prof-specialty;<=50K
19;White;Never-married;12th;Machine-op-inspct;<=50K
46;White;Never-married;HS-grad;Adm-clerical;<=50K
45;Black;Never-married;Assoc-acdm;Adm-clerical;<=50K
48;White;Married-civ-spouse;10th;Craft-repair;<=50K
29;Asian-Pac-Islander;Never-married;Assoc-acdm;Adm-clerical;<=50K
36;Black;Divorced;HS-grad;Sales;<=50K
58;White;Married-civ-spouse;11th;Craft-repair;<=50K
43;Black;Never-married;HS-grad;Adm-clerical;<=50K
59;White;Married-civ-spouse;Bachelors;Craft-repair;<=50K
42;White;Married-civ-spouse;Bachelors;Exec-managerial;<=50K
23;White;Never-married;Some-college;Armed-Forces;<=50K
21;White;Never-married;Some-college;Handlers-cleaners;<=50K
48;Other;Divorced;5th-6th;Machine-op-inspct;<=50K
32;White;Married-civ-spouse;HS-grad;Craft-repair;<=50K
66;White;Widowed;Masters;Prof-specialty;<=50K
23;White;Never-married;Bachelors;Adm-clerical;<=50K
17;White;Never-married;11th;Handlers-cleaners;<=50K
24;White;Never-married;Some-college;Adm-clerical;<=50K
25;White;Never-married;HS-grad;Craft-repair;<=50K
29;Black;Never-married;Bachelors;Prof-specialty;<=50K
34;White;Divorced;HS-grad;Farming-fishing;<=50K
27;White;Married-civ-spouse;HS-grad;Adm-clerical;<=50K
47;White;Divorced;HS-grad;Machine-op-inspct;<=50K
44;White;Divorced;HS-grad;Machine-op-inspct;<=50K
31;Black;Never-married;HS-grad;Farming-fishing;<=50K
23;White;Married-civ-spouse;HS-grad;Adm-clerical;<=50K
31;White;Never-married;HS-grad;Machine-op-inspct;<=50K
45;White;Married-civ-spouse;10th;Craft-repair;<=50K
33;White;Married-civ-spouse;Masters;Prof-specialty;<=50K
25;White;Never-married;Some-college;Machine-op-inspct;<=50K
22;White;Never-married;9th;Transport-moving;<=50K
43;White;Married-civ-spouse;12th;Transport-moving;<=50K
37;White;Never-married;7th-8th;Machine-op-inspct;<=50K
51;White;Never-married;HS-grad;Farming-fishing;<=50K
47;Asian-Pac-Islander;Married-civ-spouse;Bachelors;Exec-managerial;<=50K
36;White;Married-civ-spouse;Some-college;Exec-managerial;<=50K
73;White;Married-civ-spouse;5th-6th;Prof-specialty;<=50K
32;White;Never-married;Masters;Prof-specialty;<=50K
34;White;Married-civ-spouse;HS-grad;Sales;<=50K
51;Amer-Indian-Eskimo;Married-civ-spouse;HS-grad;Transport-moving;<=50K
20;White;Never-married;HS-grad;Machine-op-inspct;<=50K
57;Other;Married-civ-spouse;Some-college;Other-service;<=50K
19;White;Never-married;Some-college;Other-service;<=50K
55;White;Married-civ-spouse;10th;Craft-repair;<=50K
60;Amer-Indian-Eskimo;Married-civ-spouse;Some-college;Craft-repair;<=50K
19;White;Never-married;HS-grad;Farming-fishing;<=50K
35;White;Married-civ-spouse;HS-grad;Tech-support;<=50K
20;White;Never-married;HS-grad;Machine-op-inspct;<=50K
34;Black;Never-married;Bachelors;Prof-specialty;<=50K
73;White;Widowed;Some-college;Tech-support;<=50K
27;White;Married-civ-spouse;Masters;Prof-specialty;<=50K
37;White;Never-married;Assoc-voc;Farming-fishing;<=50K
73;White;Married-civ-spouse;HS-grad;Sales;<=50K
36;White;Never-married;HS-grad;Adm-clerical;<=50K
49;White;Married-civ-spouse;11th;Other-service;<=50K
68;White;Married-civ-spouse;HS-grad;Farming-fishing;<=50K
34;White;Never-married;Bachelors;Exec-managerial;<=50K
30;Black;Never-married;Assoc-voc;Prof-specialty;<=50K
28;White;Never-married;Bachelors;Sales;<=50K
25;White;Married-civ-spouse;Some-college;Other-service;<=50K
26;Asian-Pac-Islander;Never-married;Some-college;Machine-op-inspct;<=50K
32;White;Divorced;HS-grad;Adm-clerical;<=50K
18;White;Never-married;12th;Priv-house-serv;<=50K
36;Black;Married-civ-spouse;Bachelors;Prof-specialty;<=50K
26;White;Never-married;Bachelors;Prof-specialty;<=50K
24;White;Never-married;HS-grad;Prof-specialty;<=50K
90;White;Married-civ-spouse;HS-grad;Other-service;<=50K
20;White;Never-married;Some-college;Adm-clerical;<=50K
27;White;Separated;Bachelors;Tech-support;<=50K
58;White;Divorced;Bachelors;Prof-specialty;<=50K
28;White;Never-married;HS-grad;Exec-managerial;<=50K
36;White;Divorced;Bachelors;Prof-specialty;<=50K
23;White;Never-married;HS-grad;Sales;<=50K
69;White;Married-civ-spouse;HS-grad;Exec-managerial;<=50K
58;White;Married-civ-spouse;HS-grad;Exec-managerial;<=50K
22;White;Never-married;HS-grad;Adm-clerical;<=50K
58;White;Married-civ-spouse;Bachelors;Farming-fishing;<=50K
44;White;Married-civ-spouse;HS-grad;Farming-fishing;<=50K
31;White;Never-married;10th;Other-service;<=50K
46;Other;Divorced;Bachelors;Machine-op-inspct;<=50K
48;White;Married-civ-spouse;HS-grad;Other-service;<=50K
46;White;Separated;Some-college;Adm-clerical;<=50K
43;Black;Never-married;9th;Machine-op-inspct;<=50K
43;White;Divorced;Some-college;Adm-clerical;<=50K
17;White;Never-married;10th;Sales;<=50K
20;White;Never-married;Some-college;Sales;<=50K
22;White;Never-married;Some-college;Prof-specialty;<=50K
35;White;Divorced;Some-college;Other-service;<=50K
29;White;Never-married;Bachelors;Tech-support;<=50K
25;White;Never-married;HS-grad;Craft-repair;<=50K
54;White;Married-civ-spouse;10th;Machine-op-inspct;<=50K
23;White;Married-civ-spouse;Some-college;Sales;<=50K
36;Other;Separated;5th-6th;Priv-house-serv;<=50K
26;White;Married-civ-spouse;HS-grad;Craft-repair;<=50K
25;White;Never-married;HS-grad;Other-service;<=50K
46;White;Divorced;9th;Other-service;<=50K
41;White;Divorced;Some-college;Craft-repair;<=50K
31;White;Never-married;HS-grad;Prof-specialty;<=50K
52;Black;Divorced;Masters;Exec-managerial;<=50K
22;White;Never-married;HS-grad;Handlers-cleaners;<=50K
18;White;Never-married;HS-grad;Craft-repair;<=50K
46;White;Never-married;Some-college;Adm-clerical;<=50K
34;White;Never-married;Some-college;Protective-serv;<=50K
30;Amer-Indian-Eskimo;Married-civ-spouse;HS-grad;Armed-Forces;<=50K
31;White;Never-married;11th;Other-service;<=50K
21;White;Married-civ-spouse;HS-grad;Craft-repair;<=50K
41;White;Divorced;HS-grad;Sales;<=50K
30;White;Never-married;Bachelors;Adm-clerical;<=50K
21;White;Never-married;9th;Other-service;<=50K
44;White;Divorced;Some-college;Sales;<=50K
26;Black;Never-married;Bachelors;Prof-specialty;<=50K
47;White;Married-civ-spouse;Prof-school;Prof-specialty;<=50K
36;White;Never-married;HS-grad;Other-service;<=50K
32;Amer-Indian-Eskimo;Married-civ-spouse;Some-college;Sales;<=50K
21;White;Never-married;10th;Other-service;<=50K
30;White;Married-civ-spouse;HS-grad;Sales;<=50K
34;White;Never-married;HS-grad;Priv-house-serv;<=50K
51;White;Married-spouse-absent;HS-grad;Craft-repair;<=50K
55;White;Married-civ-spouse;10th;Transport-moving;<=50K
43;White;Married-civ-spouse;Some-college;Adm-clerical;<=50K
37;Amer-Indian-Eskimo;Never-married;HS-grad;Handlers-cleaners;<=50K
28;White;Never-married;Some-college;Exec-managerial;<=50K
39;White;Married-civ-spouse;Some-college;Prof-specialty;<=50K
35;White;Married-civ-spouse;HS-grad;Craft-repair;<=50K
26;White;Never-married;HS-grad;Craft-repair;<=50K
68;White;Married-civ-spouse;HS-grad;Adm-clerical;<=50K
21;White;Never-married;HS-grad;Other-service;<=50K
23;White;Never-married;Some-college;Sales;<=50K
17;White;Married-civ-spouse;10th;Sales;<=50K
23;White;Never-married;HS-grad;Other-service;<=50K
34;White;Widowed;HS-grad;Adm-clerical;<=50K
33;White;Never-married;Assoc-acdm;Prof-specialty;<=50K
31;White;Separated;Assoc-acdm;Transport-moving;<=50K
56;White;Married-civ-spouse;HS-grad;Sales;<=50K
21;White;Never-married;HS-grad;Adm-clerical;<=50K
45;Asian-Pac-Islander;Divorced;HS-grad;Adm-clerical;<=50K
26;White;Divorced;10th;Handlers-cleaners;<=50K
41;White;Widowed;11th;Other-service;<=50K
47;Asian-Pac-Islander;Divorced;HS-grad;Adm-clerical;<=50K
35;White;Married-civ-spouse;HS-grad;Sales;<=50K
44;White;Divorced;HS-grad;Sales;<=50K
25;White;Divorced;Assoc-acdm;Tech-support;<=50K
44;White;Never-married;Assoc-voc;Craft-repair;<=50K
57;White;Never-married;Some-college;Craft-repair;<=50K
24;White;Married-civ-spouse;Some-college;Handlers-cleaners;<=50K
38;White;Never-married;Bachelors;Adm-clerical;<=50K
33;White;Divorced;7th-8th;Handlers-cleaners;<=50K
25;White;Never-married;Some-college;Prof-specialty;<=50K
27;White;Never-married;Some-college;Other-service;<=50K
22;White;Never-married;Assoc-voc;Craft-repair;<=50K
30;White;Married-civ-spouse;HS-grad;Transport-moving;<=50K
90;White;Never-married;Masters;Exec-managerial;<=50K
39;Black;Separated;HS-grad;Other-service;<=50K
34;White;Never-married;Bachelors;Prof-specialty;<=50K
19;White;Never-married;Some-college;Other-service;<=50K
19;White;Never-married;10th;Craft-repair;<=50K
29;White;Married-civ-spouse;HS-grad;Craft-repair;<=50K
66;White;Married-civ-spouse;Assoc-acdm;Craft-repair;<=50K
38;White;Married-civ-spouse;Some-college;Tech-support;<=50K
44;White;Married-civ-spouse;5th-6th;Handlers-cleaners;<=50K
34;White;Never-married;7th-8th;Craft-repair;<=50K
35;White;Widowed;Assoc-acdm;Exec-managerial;<=50K
29;White;Never-married;Bachelors;Prof-specialty;<=50K
22;Black;Married-civ-spouse;HS-grad;Transport-moving;<=50K
35;White;Married-civ-spouse;Some-college;Exec-managerial;<=50K
41;White;Never-married;HS-grad;Handlers-cleaners;<=50K
27;White;Married-civ-spouse;Some-college;Other-service;<=50K
25;White;Never-married;HS-grad;Adm-clerical;<=50K
36;White;Widowed;1st-4th;Other-service;<=50K
25;White;Divorced;HS-grad;Tech-support;<=50K
37;White;Divorced;11th;Transport-moving;<=50K
26;White;Never-married;Bachelors;Tech-support;<=50K
53;White;Married-civ-spouse;Some-college;Exec-managerial;<=50K
36;White;Married-civ-spouse;Masters;Prof-specialty;<=50K
53;White;Divorced;Some-college;Other-service;<=50K
37;White;Married-civ-spouse;HS-grad;Craft-repair;<=50K
41;White;Divorced;HS-grad;Craft-repair;<=50K
53;White;Married-civ-spouse;Bachelors;Handlers-cleaners;<=50K
23;White;Never-married;Some-college;Other-service;<=50K
28;White;Married-civ-spouse;HS-grad;Farming-fishing;<=50K
53;White;Married-civ-spouse;10th;Other-service;<=50K
33;White;Never-married;Bachelors;Adm-clerical;<=50K
27;Black;Never-married;HS-grad;Sales;<=50K
31;White;Married-civ-spouse;Some-college;Adm-clerical;<=50K
44;White;Married-civ-spouse;HS-grad;Handlers-cleaners;<=50K
37;White;Married-civ-spouse;Masters;Prof-specialty;<=50K
39;White;Married-civ-spouse;HS-grad;Craft-repair;<=50K
18;Black;Never-married;12th;Sales;<=50K
35;Black;Divorced;HS-grad;Handlers-cleaners;<=50K
43;Asian-Pac-Islander;Married-civ-spouse;HS-grad;Transport-moving;<=50K
27;White;Never-married;Bachelors;Other-service;<=50K
46;White;Divorced;Some-college;Adm-clerical;<=50K
54;White;Married-civ-spouse;HS-grad;Sales;<=50K
26;Asian-Pac-Islander;Never-married;Some-college;Adm-clerical;<=50K
36;Black;Separated;Some-college;Adm-clerical;<=50K
26;Black;Never-married;HS-grad;Adm-clerical;<=50K
48;Asian-Pac-Islander;Divorced;HS-grad;Exec-managerial;<=50K
30;Black;Separated;Some-college;Handlers-cleaners;<=50K
44;Other;Married-spouse-absent;HS-grad;Transport-moving;<=50K
30;White;Separated;Assoc-voc;Prof-specialty;<=50K
68;White;Married-civ-spouse;HS-grad;Exec-managerial;<=50K
26;Black;Never-married;Bachelors;Prof-specialty;<=50K
26;White;Never-married;Bachelors;Prof-specialty;<=50K
41;White;Married-civ-spouse;1st-4th;Machine-op-inspct;<=50K
48;White;Divorced;Bachelors;Exec-managerial;<=50K
55;White;Divorced;HS-grad;Sales;<=50K
52;White;Married-civ-spouse;HS-grad;Sales;<=50K
31;White;Separated;Masters;Tech-support;<=50K
46;White;Divorced;Some-college;Adm-clerical;<=50K
45;White;Divorced;HS-grad;Machine-op-inspct;<=50K
39;White;Never-married;10th;Other-service;<=50K
34;White;Never-married;Some-college;Adm-clerical;<=50K
56;White;Never-married;Some-college;Adm-clerical;<=50K
47;Other;Separated;HS-grad;Prof-specialty;<=50K
25;White;Married-civ-spouse;Some-college;Craft-repair;<=50K
43;White;Separated;Bachelors;Prof-specialty;<=50K
32;White;Married-spouse-absent;Some-college;Transport-moving;<=50K
27;White;Never-married;HS-grad;Adm-clerical;<=50K
21;White;Never-married;12th;Handlers-cleaners;<=50K
40;White;Married-civ-spouse;HS-grad;Craft-repair;<=50K
65;White;Widowed;HS-grad;Adm-clerical;<=50K
44;Black;Divorced;Some-college;Adm-clerical;<=50K
20;White;Never-married;Some-college;Sales;<=50K
29;White;Never-married;Assoc-voc;Exec-managerial;<=50K
43;White;Married-civ-spouse;10th;Adm-clerical;<=50K
23;White;Never-married;Bachelors;Tech-support;<=50K
41;White;Married-civ-spouse;HS-grad;Transport-moving;<=50K
58;White;Married-civ-spouse;Bachelors;Farming-fishing;<=50K
50;White;Married-civ-spouse;Assoc-voc;Prof-specialty;<=50K
21;White;Never-married;HS-grad;Farming-fishing;<=50K
33;White;Married-civ-spouse;HS-grad;Sales;<=50K
52;White;Divorced;Some-college;Adm-clerical;<=50K
47;White;Married-civ-spouse;HS-grad;Transport-moving;<=50K
31;White;Divorced;Some-college;Other-service;<=50K
45;White;Divorced;Some-college;Tech-support;<=50K
45;White;Married-civ-spouse;Assoc-voc;Protective-serv;<=50K
34;White;Never-married;HS-grad;Machine-op-inspct;<=50K
27;Asian-Pac-Islander;Married-spouse-absent;11th;Sales;<=50K
37;White;Divorced;HS-grad;Sales;<=50K
20;Black;Never-married;HS-grad;Adm-clerical;<=50K
24;White;Never-married;1st-4th;Handlers-cleaners;<=50K
39;White;Married-civ-spouse;HS-grad;Handlers-cleaners;<=50K
18;White;Never-married;Some-college;Sales;<=50K
62;White;Married-civ-spouse;Some-college;Farming-fishing;<=50K
24;White;Separated;Bachelors;Exec-managerial;<=50K
37;White;Married-civ-spouse;HS-grad;Transport-moving;<=50K
46;White;Widowed;Bachelors;Adm-clerical;<=50K
44;White;Divorced;HS-grad;Craft-repair;<=50K
25;White;Never-married;Bachelors;Handlers-cleaners;<=50K
